order_id,product_id,product_name,category,price
227670af-aeb6-4301-8030-c9960d6b8b90,PWPX0982761091104,Canon EOS Rebel Camera,Electronics,808.21
2281b4fb-64ef-436a-bc98-24f7e2900234,PWPX0982761091081,Vegetable Stock,Supermarket,2.16
22b7130b-55ea-4e36-8cfd-facf1ee23e43,PWPX0982761091124,Nest Thermostat,Electronics,528.96
22e0c5af-899f-4f27-ad6f-45fa6da93f63,PWPX0982761091009,Beef Jerky,Supermarket,3.78
22f3d0e7-bcf5-4a08-ada5-cc339041597d,PWPX0982761091000,Bagged Spinach,Supermarket,17.28
237c46b5-f269-4f01-b611-e73620aca65b,PWPX0982761091032,Olive Oil,Supermarket,6.09
23f3e7dd-b921-4c89-a87f-20e30769c18d,PWPX0982761091071,Oyster Sauce,Supermarket,10.47
241a346c-4b6a-47cb-bc6e-900bbd01fdf3,PWPX0982761091115,Garmin Forerunner,Electronics,840.38
241a9e8f-e2a0-44ac-8572-58f4038af0fd,PWPX0982761091055,Salsa,Supermarket,11.83
2435218f-1546-45b3-b8e8-eb244521e5b4,PWPX0982761091052,Baby Spinach,Supermarket,16.67
2457959c-b4c4-4735-9847-ad01a381af17,PWPX0982761091008,Oranges,Supermarket,4.51
249f331e-8a70-455f-a5f2-0c7da63a84de,PWPX0982761091037,Almond Butter,Supermarket,12.01
24ade8d4-e38e-4df1-8845-b629d0f0d0b0,PWPX0982761091113,Google Chromecast,Electronics,750.72
24afa4bb-c713-4534-a66b-75dc5a4146b5,PWPX0982761091019,Maple Syrup,Supermarket,8.68
24bad95d-ba8d-4850-8470-47a7cde95ca7,PWPX0982761091021,Pasta,Supermarket,16.2
24c0605d-7e41-44a1-bbb5-7eff767dd698,PWPX0982761090999,Brown Rice,Supermarket,17.11
24c0edb0-b398-4ad1-a576-79874522cd89,PWPX0982761091042,Shredded Carrots,Supermarket,13.83
24e2c02b-74e3-4c48-b81c-838a317bdaaa,PWPX0982761090996,Oat Milk,Supermarket,19.58
2524a8e1-9901-4d62-9c13-0d34bb171d7e,PWPX0982761091097,Beats Studio Pro Headphone,Electronics,690.88
25416901-33bd-477d-b036-44348c15adf4,PWPX0982761091024,Chocolate Chip Cookies,Supermarket,10.78
25608d26-c2cf-4de8-8799-3b6cdbf32899,PWPX0982761091065,Avocado Oil,Supermarket,8.75
256cc844-6bcd-4530-952e-38aec419d3c1,PWPX0982761090993,Ground Coffee,Supermarket,13.28
25dafa8b-b8a6-4dc2-a305-a3dd3338a8d1,PWPX0982761091118,Fitbit Charge 5,Electronics,310.88
25e7f7cb-1ac6-40e1-88af-012b5e073168,PWPX0982761091117,Samsung QLED TV,Electronics,710.27
261ec3ae-a0c1-4815-93e1-848c1b469282,PWPX0982761091077,Frozen Mixed Berries,Supermarket,3.1
26481d19-7f3d-4acf-b06f-14d6f3208c00,PWPX0982761091126,Panasonic Lumix Camera,Electronics,187.4
2660b008-a085-42e8-91a6-0ec057ed5cf9,PWPX0982761091075,Potato Wedges,Supermarket,14.41
2675cd49-24d3-4bfd-bf60-5689d21ce3a5,PWPX0982761090994,Peanut Butter,Supermarket,19.32
26b3b675-f4da-4aba-888c-414e1f7c39ec,PWPX0982761091033,Pancake Mix,Supermarket,17.78
26eec661-888e-4e6a-b325-3b3366315440,PWPX0982761090997,Chicken Breast,Supermarket,5.93
2725b15d-db42-452a-ab20-1c798237e894,PWPX0982761090988,Greek Yogurt,Supermarket,18.01
2735bc11-d2db-4017-aa0c-383e6086ad69,PWPX0982761091011,Avocado,Supermarket,7.3
27508e97-bc60-4d9f-9cc7-944685e830a8,PWPX0982761091020,Frozen Waffles,Supermarket,11.08
27aa51ef-bfee-4bbf-82b3-0b43acd81591,PWPX0982761091103,Amazon Echo Dot,Electronics,477.29
27f08450-9337-4cf0-a13f-baa4974427dc,PWPX0982761091090,Macaroni,Supermarket,7.75
284be7e2-54af-43c3-b1db-b8c3e25b4cec,PWPX0982761091034,Eggs,Supermarket,10.57
2870294f-cbeb-4f34-959d-8536037d1e8d,PWPX0982761090997,Chicken Breast,Supermarket,5.93
287e4d18-622b-4501-a7e4-d9200222f523,PWPX0982761090994,Peanut Butter,Supermarket,19.32
29674094-daea-4fea-a0e8-9fdd1ee23aff,PWPX0982761091032,Olive Oil,Supermarket,6.09
296f5fc1-e7ff-4c1a-b898-3bdb800e8ff3,PWPX0982761091102,Sony PlayStation 5,Electronics,880.38
2972f202-a3f5-447a-8ba8-903e1e6ffd3c,PWPX0982761091074,Frozen Corn,Supermarket,7.81
299f133c-a9ae-441f-bd41-b158fe0fce11,PWPX0982761091034,Eggs,Supermarket,10.57
29b039af-bfba-4ba6-be91-f292adf40d4b,PWPX0982761091056,Salted Butter,Supermarket,9.89
29d191fa-7258-4582-a2ca-6e63596e696b,PWPX0982761091123,JBL Flip Speaker,Electronics,307.07
29e2f23f-18da-4978-ae64-20809967378e,PWPX0982761091006,Soy Sauce,Supermarket,9.37
29e366d7-f70d-495f-a4d9-d89bddcf35cb,PWPX0982761091043,Mozzarella Sticks,Supermarket,16.0
2a113f8b-395a-4337-b622-27338aeb73bb,PWPX0982761091081,Vegetable Stock,Supermarket,2.16
2a50f4fe-4803-4f37-8cb3-c9bfe7bd335a,PWPX0982761091052,Baby Spinach,Supermarket,16.67
2a50f4fe-4803-4f37-8cb3-c9bfe7bd335a,PWPX0982761091031,Corn Tortillas,Supermarket,9.97
2a82d666-e3dc-47a6-bd08-4238702dcf16,PWPX0982761091103,Amazon Echo Dot,Electronics,477.29
2a9901e5-5598-469c-82a9-338e11c9614a,PWPX0982761091067,Garlic Bread,Supermarket,11.53
2ac1db48-e4a1-47e4-9c01-2bb0a0fe5f50,PWPX0982761091054,Turkey Burgers,Supermarket,8.48
2ac1db48-e4a1-47e4-9c01-2bb0a0fe5f50,PWPX0982761091033,Pancake Mix,Supermarket,17.78
2ac47c60-8ab4-403a-8c02-8a1ab759f964,PWPX0982761090982,Kellogg's Frosties,Supermarket,12.53
2add895b-c113-4234-ab76-0dc9eaa3ffdc,PWPX0982761091074,Frozen Corn,Supermarket,7.81
2aea09b0-ed3c-44a9-a690-4751cc0622ab,PWPX0982761091002,Granola Bars,Supermarket,8.23
2b1a98d6-46e4-4b26-9745-0d55b61af986,PWPX0982761090990,Frozen Peas,Supermarket,10.1
2b888c46-6d7e-423b-a419-9479845387c3,PWPX0982761091019,Maple Syrup,Supermarket,8.68
2b8b4ab3-c306-4bbf-aa08-aa47b9dfebac,PWPX0982761091051,Frozen Berries,Supermarket,15.89
2bc5cc0d-5473-4568-8d86-0c8d1c774e26,PWPX0982761091075,Potato Wedges,Supermarket,14.41
2c96ea13-cae1-4e72-a221-49ce9ef59d12,PWPX0982761090999,Brown Rice,Supermarket,17.11
2c96ea13-cae1-4e72-a221-49ce9ef59d12,PWPX0982761091072,Cereal Bars,Supermarket,6.13
2c97b519-cd3e-405d-9f54-58c9b367da3a,PWPX0982761091033,Pancake Mix,Supermarket,17.78
2caec6dc-9f1b-4650-a7ce-4e61802e0f7f,PWPX0982761091115,Garmin Forerunner,Electronics,840.38
2d018e03-3e8b-4d0b-8ab4-1cf4f79380b6,PWPX0982761091011,Avocado,Supermarket,7.3
2d2336f1-2258-4da5-bdf2-a8ea2d6ac378,PWPX0982761091043,Mozzarella Sticks,Supermarket,16.0
2d767bb1-653c-4b17-8574-52e44bbbacd5,PWPX0982761091010,Italian Sausage,Supermarket,12.71
2dcdb4ab-5758-45d9-a55e-cd95e42fb584,PWPX0982761091069,Ground Beef,Supermarket,13.27
2ddf58ab-cdec-4d0e-90d6-e3af13f38c3f,PWPX0982761091121,Asus ROG Gaming Laptop,Electronics,334.68
2df27969-b826-43da-ac5b-f5ce6d777ad6,PWPX0982761091084,Pancetta,Supermarket,10.44
2df27969-b826-43da-ac5b-f5ce6d777ad6,PWPX0982761091061,Cheese Sticks,Supermarket,16.42
2e0c76a5-ca4d-4175-b079-a2f0d6c21d0a,PWPX0982761091110,Kindle Paperwhite,Electronics,738.81
2e26718a-c05f-4bbd-a88a-0f186975ab85,PWPX0982761091028,Spaghetti,Supermarket,18.35
2e337dae-f3d1-4532-8292-5402771ca178,PWPX0982761091023,Whipped Cream,Supermarket,2.65
2e6b4363-c62f-4233-b2a9-5b015f1ab540,PWPX0982761091071,Oyster Sauce,Supermarket,10.47
2e9457e9-41b6-448e-9d99-d069a84648ac,PWPX0982761091121,Asus ROG Gaming Laptop,Electronics,334.68
2ead8940-b4a9-4e49-b69f-365704eb3228,PWPX0982761091049,Baking Soda,Supermarket,19.55
2eb7aaa8-f3c4-4571-891b-b569a2cbbb40,PWPX0982761091069,Ground Beef,Supermarket,13.27
2f04b1fc-3965-43b5-bae3-22fadce2ea6e,PWPX0982761091125,Nintendo Switch,Electronics,725.5
2f334a81-b585-481e-b480-12a5dc4c1da3,PWPX0982761091083,Chia Seeds,Supermarket,8.21
2f3cbcbf-ee5e-4c3f-b7a9-6aaa2635b1fb,PWPX0982761090997,Chicken Breast,Supermarket,5.93
2f7cbda8-793a-4a1d-bb66-3a514bee5dc4,PWPX0982761090986,Sourdough Bread,Supermarket,19.77
2f7cbda8-793a-4a1d-bb66-3a514bee5dc4,PWPX0982761090986,Sourdough Bread,Supermarket,19.77
2f7cbda8-793a-4a1d-bb66-3a514bee5dc4,PWPX0982761090986,Sourdough Bread,Supermarket,19.77
2fd40e94-50dc-4a07-8dbc-96e4bdfaf783,PWPX0982761090999,Brown Rice,Supermarket,17.11
2fd93841-3fdb-47d0-9bb4-2b82cfb199dd,PWPX0982761091122,Roku Ultra Streaming Device,Electronics,632.85
304f3d20-4780-475a-aca3-737664a6cc45,PWPX0982761091089,Pita Bread,Supermarket,10.08
304f3d20-4780-475a-aca3-737664a6cc45,PWPX0982761091110,Kindle Paperwhite,Electronics,738.81
3051e985-abff-4277-9937-75740f1166ad,PWPX0982761091078,Frozen Shrimp,Supermarket,4.71
306208e5-c788-49d3-9aae-82b661dd636b,PWPX0982761091054,Turkey Burgers,Supermarket,8.48
3077925f-6a4d-4026-9360-483d20ce3c7c,PWPX0982761091115,Garmin Forerunner,Electronics,840.38
30811fc5-092f-4f25-9fc5-2ed7fe461072,PWPX0982761091120,Apple iPhone 13 Pro,Electronics,180.2
30999354-4e03-4f6c-aa56-ff0e3587061f,PWPX0982761091090,Macaroni,Supermarket,7.75
309ceea2-8f17-4cb5-9898-f68ef79e2cdb,PWPX0982761091026,Potato Chips,Supermarket,9.3
30c51403-7281-4b69-896f-3dc02551d0ac,PWPX0982761091095,Croutons,Supermarket,13.31
30ffb11c-87cc-43bb-9b8f-e810f25a0d87,PWPX0982761091006,Soy Sauce,Supermarket,9.37
3121755e-adea-4647-aa5a-f82a49fd09bd,PWPX0982761091061,Cheese Sticks,Supermarket,16.42
313f7577-1872-414c-9151-70878dfbd782,PWPX0982761091088,Frozen Edamame,Supermarket,13.13
316b3dce-4d64-4c1e-a5db-1d024e53d31b,PWPX0982761091049,Baking Soda,Supermarket,19.55
318e93d0-dbcf-4587-8204-413a3eccbacd,PWPX0982761091013,Rice Cakes,Supermarket,6.56
31b0c1f6-183b-4aa5-bad2-b38c1fba58d8,PWPX0982761091112,Apple Watch Series 6,Electronics,579.0
31b3da22-c248-4652-8432-ebe46f539886,PWPX0982761091071,Oyster Sauce,Supermarket,10.47
31b3da22-c248-4652-8432-ebe46f539886,PWPX0982761091097,Beats Studio Pro Headphone,Electronics,690.88
31b5c50c-cc97-4b80-a6ed-d714b7dd84c4,PWPX0982761091010,Italian Sausage,Supermarket,12.71
31cf5f4a-e58a-4d67-b7df-d17fe0048f9f,PWPX0982761090992,Canned Tuna,Supermarket,18.6
31eb06b2-1b24-4573-831b-d8d81a3dd7e1,PWPX0982761091009,Beef Jerky,Supermarket,3.78
3202f63b-113a-43ba-a7d1-d5f8fb7ff9a6,PWPX0982761091071,Oyster Sauce,Supermarket,10.47
329731d3-5e52-4231-9f83-c540640ba9c0,PWPX0982761091026,Potato Chips,Supermarket,9.3
32990447-ab9c-46e8-954c-f5f71edb532e,PWPX0982761091008,Oranges,Supermarket,4.51
32c3507c-5f1c-4366-97a0-85a8a5243156,PWPX0982761090996,Oat Milk,Supermarket,19.58
32de2b59-4583-40e9-a8a5-d54b22fa319c,PWPX0982761091012,Hummus,Supermarket,7.92
331a98d7-7dec-421e-a65a-e91077f6516c,PWPX0982761091054,Turkey Burgers,Supermarket,8.48
331fc42a-d231-4ace-9e6a-b45a8353b48f,PWPX0982761090987,Cheddar Cheese,Supermarket,12.47
33419a65-4d4a-4efb-b6fc-25a5227accc5,PWPX0982761091018,Butter,Supermarket,3.85
3359775f-1720-4399-9758-5bd2e9228058,PWPX0982761091092,Basil Pesto,Supermarket,15.28
340ab83d-249c-4a29-a0d8-b45b58df443e,PWPX0982761091038,Beef Patties,Supermarket,6.94
34120ec5-2f11-43c7-a27d-edfacc33d2b9,PWPX0982761090990,Frozen Peas,Supermarket,10.1
34288d4a-9254-4067-a92d-5f6b2dc34a21,PWPX0982761091030,Ice Cream,Supermarket,7.29
345fcaa6-20fe-40f8-8004-568f1a3576ab,PWPX0982761091050,Rice Pudding,Supermarket,10.16
34d03594-9e09-4f01-a03c-63ee53e46521,PWPX0982761091002,Granola Bars,Supermarket,8.23
34d78dea-26bf-4d65-838a-ca8c7c22c60a,PWPX0982761091125,Nintendo Switch,Electronics,725.5
34d863c0-21a1-49e3-82a9-994c6fa2a28c,PWPX0982761091088,Frozen Edamame,Supermarket,13.13
350926dd-e916-4153-9ea1-35e352bcb69f,PWPX0982761090998,Broccoli,Supermarket,4.38
3523b03b-be39-4c7f-a6c2-bf1c939b8946,PWPX0982761090996,Oat Milk,Supermarket,19.58
35481911-b331-414d-8ba3-c9dccdfc27b8,PWPX0982761091059,Organic Baby Carrots,Supermarket,5.92
354c747e-cf53-4d06-9357-ffe7f221dc3a,PWPX0982761091064,Red Onions,Supermarket,18.81
3572f602-7760-4b1e-b303-5b077609a206,PWPX0982761091007,Apples,Supermarket,18.45
358db185-62d4-4dd5-989d-223f5103a348,PWPX0982761091092,Basil Pesto,Supermarket,15.28
359d25fd-518f-48c4-8f21-78da785dfeec,PWPX0982761091070,Tortilla Chips,Supermarket,12.63
35b5e99c-bd5b-4555-9793-5d09becb21c8,PWPX0982761090993,Ground Coffee,Supermarket,13.28
35d0b4d3-c41b-4e9d-bb12-e804d7c2860a,PWPX0982761091126,Panasonic Lumix Camera,Electronics,187.4
36572a82-753a-4cfb-a056-07cb1ea0d2b5,PWPX0982761091035,Ranch Dressing,Supermarket,19.99
366c97d6-68f0-4c80-a19b-0504abe7afa7,PWPX0982761091038,Beef Patties,Supermarket,6.94
366c97d6-68f0-4c80-a19b-0504abe7afa7,PWPX0982761091007,Apples,Supermarket,18.45
36db9249-b5ca-4971-ac34-f3a99fa2ae49,PWPX0982761091082,Baking Powder,Supermarket,17.95
36fa3c35-fc49-4bc2-aefe-03dbbd354cf4,PWPX0982761091082,Baking Powder,Supermarket,17.95
36fa3c35-fc49-4bc2-aefe-03dbbd354cf4,PWPX0982761091106,NVIDIA GeForce RTX 3060,Electronics,647.73
3702df3c-f490-4e90-bf6b-c3ad81a6f34e,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,585.52
3731fe65-7633-47f5-b695-9f810c2f4310,PWPX0982761091055,Salsa,Supermarket,11.83
3813eacf-a666-4d8c-8498-a349b68ac190,PWPX0982761091013,Rice Cakes,Supermarket,6.56
3821cab0-ff6a-47d2-b727-fba8a864968e,PWPX0982761090983,Uncured Bacon,Supermarket,4.67
3841c6d9-3537-4cc7-bd9e-a93480bd3d25,PWPX0982761090995,Cinnamon Toast Crunch,Supermarket,8.11
38cf2bae-dca1-48ad-92a2-34009917febe,PWPX0982761090985,Organic Bananas,Supermarket,3.94
38e6ed00-e73a-4182-81f0-462c6571df9e,PWPX0982761090999,Brown Rice,Supermarket,17.11
38f430c3-eeee-4b29-bdcf-483bb6156c01,PWPX0982761091021,Pasta,Supermarket,16.2
38fbd432-4904-4a48-a644-cf26703af931,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,585.52
3934863a-c2ad-4be7-b652-d2c105e4ae80,PWPX0982761090998,Broccoli,Supermarket,4.38
397a0ffd-0455-460f-9534-eb0c54a5f8f5,PWPX0982761091003,Sliced Turkey,Supermarket,13.22
39fb6944-6b73-4a01-b697-93e1de999ee9,PWPX0982761091015,Bell Peppers,Supermarket,4.43
3a0c1a87-c17e-42fc-8e5e-ca946300a58a,PWPX0982761091059,Organic Baby Carrots,Supermarket,5.92
3a0c2b6b-e717-4d08-86aa-11ba4184496c,PWPX0982761091011,Avocado,Supermarket,7.3
3a471f97-58bf-4325-ad69-20ed5281d3ad,PWPX0982761090997,Chicken Breast,Supermarket,5.93
3a481c5b-49cb-4225-909d-0f8c51220e5d,PWPX0982761090982,Kellogg's Frosties,Supermarket,12.53
3a73b34f-950a-49af-ab14-2156f2ec98ae,PWPX0982761091030,Ice Cream,Supermarket,7.29
3a8d98b1-994b-4c5c-953d-e2d82da8e1bc,PWPX0982761090991,Honey Nut Cheerios,Supermarket,17.54
3ac9746e-2fe3-478f-9288-479e368ad82d,PWPX0982761091021,Pasta,Supermarket,16.2
3b21b85c-9569-43b6-9b6d-ec3d73a37fb0,PWPX0982761091111,HP Envy Printer,Electronics,482.13
3b912e07-fb64-439e-b14d-85482b22ec0b,PWPX0982761091035,Ranch Dressing,Supermarket,19.99
3bba3b61-16ac-4873-8c6f-3ebbb87ab410,PWPX0982761091075,Potato Wedges,Supermarket,14.41
3bca3d7e-488c-45aa-978c-4b5a40f072f7,PWPX0982761090993,Ground Coffee,Supermarket,13.28
3be4b0fe-fee0-4ec4-b9e0-fe2ce10394d9,PWPX0982761091048,Flour,Supermarket,3.48
3bf4eaa6-1c5d-4af3-9692-ad57a9214e16,PWPX0982761091039,Chicken Wings,Supermarket,19.38
3c5a6534-7ad3-4e2f-921a-2a4fb1f889ef,PWPX0982761091075,Potato Wedges,Supermarket,14.41
3c5c8099-f1ae-46f1-bf8b-2271fda10a24,PWPX0982761090991,Honey Nut Cheerios,Supermarket,17.54
3cc00160-7596-40ec-a261-c2f2ef22b7bc,PWPX0982761090999,Brown Rice,Supermarket,17.11
3cceb05a-358d-4cf2-876f-735fdd7a5341,PWPX0982761091055,Salsa,Supermarket,11.83
3cd072a6-5276-4504-8f3d-d950a4f21bb7,PWPX0982761091021,Pasta,Supermarket,16.2
3cd67eac-d536-42ca-a587-1bd8964039c3,PWPX0982761091063,Sweet Potatoes,Supermarket,11.02
3cd9269f-42f0-4b5d-8a61-5ba985d9be24,PWPX0982761091098,Logitech Mouse,Electronics,225.68
3cf4a27b-92a2-4da6-86ec-9cd35aee56e2,PWPX0982761090988,Greek Yogurt,Supermarket,18.01
3d7d2c62-12e4-4e7d-8763-fd090560b610,PWPX0982761090987,Cheddar Cheese,Supermarket,12.47
3dc70c16-c801-4b72-9322-7732008924b5,PWPX0982761091084,Pancetta,Supermarket,10.44
3ddfcc22-f1ae-4e28-a87e-fef4b36a0770,PWPX0982761091032,Olive Oil,Supermarket,6.09
3ddfcc22-f1ae-4e28-a87e-fef4b36a0770,PWPX0982761091012,Hummus,Supermarket,7.92
3df0f8cb-4dc5-4966-ab90-03c3808456d5,PWPX0982761091061,Cheese Sticks,Supermarket,16.42
3e0a8f1b-3cd6-4d64-90e3-6b38dc368925,PWPX0982761091064,Red Onions,Supermarket,18.81
3e2f227b-7f61-44f9-8805-7ad0f2cdf06f,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,585.52
3e43c526-ec06-4c3c-88ee-b83101d128a5,PWPX0982761091120,Apple iPhone 13 Pro,Electronics,180.2
3e496255-c336-440e-b98f-b21d72522f4a,PWPX0982761091123,JBL Flip Speaker,Electronics,307.07
3e6a6127-fc9f-4c47-9a1b-2a5aecf75e8e,PWPX0982761091055,Salsa,Supermarket,11.83
3e98235a-308a-431d-9b27-77d13bda743c,PWPX0982761091079,Canned Chickpeas,Supermarket,16.82
3ef89d8e-c771-47c8-83fa-c6fc6e20adea,PWPX0982761090987,Cheddar Cheese,Supermarket,12.47
3f6e2150-17d9-4eae-93d1-00c3460060c7,PWPX0982761091024,Chocolate Chip Cookies,Supermarket,10.78
3f75ba68-9a4c-4208-9ec6-9eaa4b540b84,PWPX0982761091089,Pita Bread,Supermarket,10.08
3f75ba68-9a4c-4208-9ec6-9eaa4b540b84,PWPX0982761091065,Avocado Oil,Supermarket,8.75
3faf70e6-51db-4961-b0d2-7e9c7f8b81d2,PWPX0982761090992,Canned Tuna,Supermarket,18.6
3fb2d342-65cf-40ff-ab19-37d33baf95da,PWPX0982761090995,Cinnamon Toast Crunch,Supermarket,8.11
401cd132-e006-45a7-b3fa-2ab2e69f5a40,PWPX0982761090989,Tomato Soup,Supermarket,7.82
403b6b92-718b-4733-9ea4-d23a0d6b7ba5,PWPX0982761091078,Frozen Shrimp,Supermarket,4.71
40ab98cb-a160-4c7a-af90-166e79d9b2ed,PWPX0982761091035,Ranch Dressing,Supermarket,19.99
40b9688d-37fc-41d8-80c4-58692c0c6cec,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,585.52
40e46580-6302-439c-bcf9-8142b10a2002,PWPX0982761091004,Instant Noodles,Supermarket,5.8
4106cf03-691c-47fd-b98f-38c79f68a707,PWPX0982761091124,Nest Thermostat,Electronics,528.96
411ab0f9-fe3b-4d4c-a07f-a95a1ada50c3,PWPX0982761091124,Nest Thermostat,Electronics,528.96
414c77ec-2e56-4ae8-8f03-e8bc78e6446c,PWPX0982761091094,Frozen Ravioli,Supermarket,10.96
416cad9c-42ba-4e86-bfdf-dfb97e36d5b8,PWPX0982761091087,Pumpkin Puree,Supermarket,9.29
416ce9c8-9ae8-4b9f-a1a5-9a543a79a23e,PWPX0982761091047,Pickles,Supermarket,9.87
41c1fb07-60c6-485b-ac64-72356bdd1d85,PWPX0982761091107,Apple iPad Air,Electronics,185.97
41c6d03e-def2-4a7f-b843-5035686be348,PWPX0982761091070,Tortilla Chips,Supermarket,12.63
424264f6-005b-487a-8cae-594fcae29a97,PWPX0982761091072,Cereal Bars,Supermarket,6.13
431c14e1-2336-46b1-8343-13c9b58d8e5c,PWPX0982761091108,Dell XPS 13,Electronics,196.72
43499096-6ea5-49ae-bcc6-b60f21637931,PWPX0982761090995,Cinnamon Toast Crunch,Supermarket,8.11
4356c900-f1a7-40b4-ba53-b01f0dad2623,PWPX0982761091019,Maple Syrup,Supermarket,8.68
4362073d-7a38-4fa1-bd86-eb5c40dd30b2,PWPX0982761091062,Bread Crumbs,Supermarket,19.8
43969ce7-e951-4021-8421-3b3bab6c86aa,PWPX0982761091009,Beef Jerky,Supermarket,3.78
43a77191-33c5-4fcf-a96d-1972b3674f80,PWPX0982761091107,Apple iPad Air,Electronics,185.97
43af631c-0503-4194-92c2-f5c0b20def66,PWPX0982761091071,Oyster Sauce,Supermarket,10.47
43af631c-0503-4194-92c2-f5c0b20def66,PWPX0982761091049,Baking Soda,Supermarket,19.55
43d4b47a-3266-40c3-8792-5ac15bf3eee4,PWPX0982761090993,Ground Coffee,Supermarket,13.28
4444dfbe-0cfa-48b5-9d31-d8a07fcd44b0,PWPX0982761091094,Frozen Ravioli,Supermarket,10.96
446ef357-a138-4935-9748-9d3aa1c8879b,PWPX0982761091087,Pumpkin Puree,Supermarket,9.29
44823804-4ecc-4bfb-9c1a-5f3a5c71e922,PWPX0982761091059,Organic Baby Carrots,Supermarket,5.92
4485749d-df77-4a5d-8573-6c537013b1a7,PWPX0982761091047,Pickles,Supermarket,9.87
449f1aff-426e-4501-8de1-33567c074eaf,PWPX0982761090992,Canned Tuna,Supermarket,18.6
44d24056-a449-4ed6-b39a-d477f511ced8,PWPX0982761091029,Garlic,Supermarket,12.53
44d24056-a449-4ed6-b39a-d477f511ced8,PWPX0982761091009,Beef Jerky,Supermarket,3.78
44f7f24f-e437-4337-bc74-6239d2c82878,PWPX0982761090998,Broccoli,Supermarket,4.38
4507b761-e4b0-405e-bb37-2122de3cd728,PWPX0982761090986,Sourdough Bread,Supermarket,19.77
459dd882-c507-4d03-927f-2bf9709da8e4,PWPX0982761091103,Amazon Echo Dot,Electronics,477.29
45a2989c-0cf3-481c-9ce7-cbd81e1e27d1,PWPX0982761091069,Ground Beef,Supermarket,13.27
45c50333-5e7d-4213-8394-525f6597ea58,PWPX0982761090995,Cinnamon Toast Crunch,Supermarket,8.11
4610d545-85e7-4586-be0d-affd7be6907f,PWPX0982761091124,Nest Thermostat,Electronics,528.96
4619e6e1-3740-4ff3-9a50-c06f998aacb7,PWPX0982761091034,Eggs,Supermarket,10.57
462423f0-1d1e-48f0-9541-91f76e09e466,PWPX0982761091060,Ramen,Supermarket,10.8
4624be6c-f138-4ceb-bc20-188c6e047d7f,PWPX0982761091025,Trail Mix,Supermarket,6.22
46419961-a43c-4477-8202-04526895796c,PWPX0982761091067,Garlic Bread,Supermarket,11.53
4680ba7b-d6b7-44d7-821b-ec5c36f803c0,PWPX0982761091109,GoPro Hero 9,Electronics,908.87
468b188f-8d8c-4206-ba29-d32537b644f2,PWPX0982761090983,Uncured Bacon,Supermarket,4.67
46c2b3c1-94b6-4f09-8e93-d24bc44190f7,PWPX0982761091116,DJI Mini Drone,Electronics,270.42
46fd6799-e650-44c4-a6a5-7768d117142e,PWPX0982761091004,Instant Noodles,Supermarket,5.8
47092d24-1fd1-42cf-bb9a-3f47b2c42906,PWPX0982761091002,Granola Bars,Supermarket,8.23
471baff2-b9cb-4fff-9b08-3ffdf521e18b,PWPX0982761091046,Orange Juice,Supermarket,6.1
4729f95d-1ba9-4e45-980e-51c18af7abe1,PWPX0982761091118,Fitbit Charge 5,Electronics,310.88
47ac7f30-1a94-484b-9576-ba13fd171a33,PWPX0982761090993,Ground Coffee,Supermarket,13.28
47df1e8f-dc1b-4596-ba7c-4458d994941f,PWPX0982761091069,Ground Beef,Supermarket,13.27
4827d457-999a-42c5-a029-4b66bb7a3c2f,PWPX0982761091113,Google Chromecast,Electronics,750.72
483dff1f-dcd1-43bd-8e6d-f56314d54cef,PWPX0982761091051,Frozen Berries,Supermarket,15.89
48572176-6b36-46ba-8207-cee193d834de,PWPX0982761091053,Cottage Cheese,Supermarket,18.25
48ab2662-50ba-463e-8a2a-682898d84fec,PWPX0982761091061,Cheese Sticks,Supermarket,16.42
48b4bbfa-343e-4077-8354-f57f25d918e0,PWPX0982761091073,Apple Sauce,Supermarket,11.26
48ca4957-7f46-4551-82b8-879fe097b46d,PWPX0982761091118,Fitbit Charge 5,Electronics,310.88
48cd0052-855c-42e4-b790-d82c2302db83,PWPX0982761091084,Pancetta,Supermarket,10.44
48e7d896-b6d3-4e93-a1bb-b1ca03661cad,PWPX0982761091003,Sliced Turkey,Supermarket,13.22
48eace83-04d6-4087-ad4a-cef7a4092cdb,PWPX0982761091063,Sweet Potatoes,Supermarket,11.02
4921c95d-5a84-482c-be25-67b554a4303a,PWPX0982761090983,Uncured Bacon,Supermarket,4.67
4975416d-36d4-4730-90fe-7d8c4bc34f37,PWPX0982761091055,Salsa,Supermarket,11.83
4975416d-36d4-4730-90fe-7d8c4bc34f37,PWPX0982761091034,Eggs,Supermarket,10.57
49ab6fad-01e8-4bb4-b4c3-07909266e4b1,PWPX0982761091069,Ground Beef,Supermarket,13.27
49ab6fad-01e8-4bb4-b4c3-07909266e4b1,PWPX0982761091047,Pickles,Supermarket,9.87
49abc775-7e8a-470a-9873-0cf8ed32eff4,PWPX0982761091089,Pita Bread,Supermarket,10.08
4a73a2d5-c1a0-4be2-9aae-41eefd67cd97,PWPX0982761091008,Oranges,Supermarket,4.51
4a8c2151-6b24-472c-a5bd-93b7bd986ddf,PWPX0982761091009,Beef Jerky,Supermarket,3.78
